"date";"server";"position";"name";"race";"points"
"2026-01-02";"R7";"99";"Jegorek";"KULTYSTA";"71462493"
"2026-01-02";"R7";"100";"wspn";"POTĘPIONY";"71432152"
"2026-01-02";"R7";"101";"ozii";"ŁAPACZ MYŚLI";"71350445"
"2026-01-02";"R7";"102";"Diabliczkaa";"SSAK";"71044245"
"2026-01-02";"R7";"103";"Verbatim";"ŁAPACZ MYŚLI";"69070147"
"2026-01-02";"R7";"104";"cl9vius";"SSAK";"68886663"
"2026-01-02";"R7";"105";"Frsh";"SSAK";"68369718"
"2026-01-02";"R7";"106";"RHood";"WŁADCA ZWIERZĄT";"68341065"
"2026-01-02";"R7";"107";"wdowis";"SSAK";"68305658"
"2026-01-02";"R7";"108";"Rimmin";"SSAK";"67819631"
"2026-01-02";"R7";"109";"Otti";"SSAK";"65217626"
"2026-01-02";"R7";"110";"Abdi_MRCK";"POTĘPIONY";"64458645"
"2026-01-02";"R7";"111";"SirGorash";"ŁAPACZ MYŚLI";"61805448"
"2026-01-02";"R7";"112";"CYD";"SSAK";"61705805"
"2026-01-02";"R7";"113";"ratman";"POTĘPIONY";"60657601"
"2026-01-02";"R7";"114";"Lars";"SSAK";"60642856"
"2026-01-02";"R7";"115";"hiena";"ŁAPACZ MYŚLI";"57887963"
"2026-01-02";"R7";"116";"Triton";"ŁAPACZ MYŚLI";"56061310"
"2026-01-02";"R7";"117";"Huri-Khan";"POTĘPIONY";"55863590"
"2026-01-02";"R7";"118";"Chaos";"SSAK";"53672246"
"2026-01-02";"R7";"119";"Lagertha.The.Queen";"SSAK";"52454340"
"2026-01-02";"R7";"120";"Daemon";"WŁADCA ZWIERZĄT";"49749366"
"2026-01-02";"R7";"121";"Kademar";"WŁADCA ZWIERZĄT";"49230835"
"2026-01-02";"R7";"122";"puchacz78";"SSAK";"48982742"
"2026-01-02";"R7";"123";"Uraninit54";"SSAK";"48060112"
"2026-01-02";"R7";"124";"Vovin";"KULTYSTA";"46438610"
"2026-01-02";"R7";"125";"ERGE";"ŁAPACZ MYŚLI";"44505029"
"2026-01-02";"R7";"126";"fuego";"SSAK";"43738442"
"2026-01-02";"R7";"127";"erge85";"ŁAPACZ MYŚLI";"43647842"
"2026-01-02";"R7";"128";"maxandy";"WŁADCA ZWIERZĄT";"43122118"
"2026-01-02";"R7";"129";"Selkie";"SSAK";"42908046"
"2026-01-02";"R7";"130";"Lance";"WŁADCA ZWIERZĄT";"40748222"
"2026-01-02";"R7";"131";"G180N";"SSAK";"40715329"
"2026-01-02";"R7";"132";"hortas";"POTĘPIONY";"40015103"
"2026-01-02";"R7";"133";"error404_BioX";"WŁADCA ZWIERZĄT";"37803307"
"2026-01-02";"R7";"134";"Andzila";"WŁADCA ZWIERZĄT";"36762621"
"2026-01-02";"R7";"135";"gmarco";"WŁADCA ZWIERZĄT";"36367940"
"2026-01-02";"R7";"136";"Sethraliss";"WŁADCA ZWIERZĄT";"35396424"
"2026-01-02";"R7";"137";"Emila1985";"WŁADCA ZWIERZĄT";"33112873"
"2026-01-02";"R7";"138";"nemo7";"SSAK";"32875959"
"2026-01-02";"R7";"139";"Biskup";"SSAK";"32132742"
"2026-01-02";"R7";"140";"Jurgen";"KULTYSTA";"31712693"
"2026-01-02";"R7";"141";"FROST";"SSAK";"30393921"
"2026-01-02";"R7";"142";"Razor66";"SSAK";"29361209"
"2026-01-02";"R7";"143";"Jutro";"ŁAPACZ MYŚLI";"28184154"
"2026-01-02";"R7";"144";"Piekielny";"KULTYSTA";"28044082"
"2026-01-02";"R7";"145";"Damon Salvatore";"SSAK";"27471177"
"2026-01-02";"R7";"146";"luka";"POTĘPIONY";"25248621"
"2026-01-02";"R7";"147";"LILITH_DEVLIN";"ŁAPACZ MYŚLI";"24596484"
"2026-01-02";"R7";"148";"SpartuS";"SSAK";"24350034"
"2026-01-02";"R7";"149";"Daimon Frey";"KULTYSTA";"24301545"
"2026-01-02";"R7";"150";"kreska";"ŁAPACZ MYŚLI";"22646760"
"2026-01-02";"R7";"151";"Makavelli";"POTĘPIONY";"21586360"
"2026-01-02";"R7";"152";"DonKrzysio";"SSAK";"19268185"
"2026-01-02";"R7";"153";"lu12";"SSAK";"15998948"
"2026-01-02";"R7";"154";"mick666";"SSAK";"15839785"
"2026-01-02";"R7";"155";"Karfin";"POTĘPIONY";"15053259"
"2026-01-02";"R7";"156";"ML2001";"POTĘPIONY";"14483177"
"2026-01-02";"R7";"157";"Furiosa";"POTĘPIONY";"14114474"
"2026-01-02";"R7";"158";"wilgoo";"SSAK";"13674177"
"2026-01-02";"R7";"159";"Thorinos";"SSAK";"13669063"
"2026-01-02";"R7";"160";"nieznany";"WŁADCA ZWIERZĄT";"11435031"
"2026-01-02";"R7";"161";"dziobaldo";"POTĘPIONY";"11349582"
"2026-01-02";"R7";"162";"Crom";"ŁAPACZ MYŚLI";"10139819"
"2026-01-02";"R7";"163";"Agregat";"KULTYSTA";"10087302"
"2026-01-02";"R7";"164";"Zyz1o";"SSAK";"9840504"
"2026-01-02";"R7";"165";"Sprytny";"SSAK";"9501131"
"2026-01-02";"R7";"166";"slowisla1";"POTĘPIONY";"9259720"
"2026-01-02";"R7";"167";"Telefexa";"ŁAPACZ MYŚLI";"8440150"
"2026-01-02";"R7";"168";"kokop";"ŁAPACZ MYŚLI";"8273365"
"2026-01-02";"R7";"169";"zQt";"KULTYSTA";"7937387"
"2026-01-02";"R7";"170";"antyana";"ŁAPACZ MYŚLI";"7743969"
"2026-01-02";"R7";"171";"wh1sky";"SSAK";"6395942"
"2026-01-02";"R7";"172";"isfandijar";"SSAK";"6344666"
"2026-01-02";"R7";"173";"Maverick555";"POTĘPIONY";"6136421"
"2026-01-02";"R7";"174";"LawendowyRycerz";"SSAK";"6073865"
"2026-01-02";"R7";"175";"Asche";"KULTYSTA";"6002636"
"2026-01-02";"R7";"176";"frader";"WŁADCA ZWIERZĄT";"5725329"
"2026-01-02";"R7";"177";"Stefan Salvatore";"SSAK";"5694795"
"2026-01-02";"R7";"178";"Khaydar";"KULTYSTA";"5252628"
"2026-01-02";"R7";"179";"Kurgan";"WŁADCA ZWIERZĄT";"5219490"
"2026-01-02";"R7";"180";"picolo";"WŁADCA ZWIERZĄT";"5162430"
"2026-01-02";"R7";"181";"słabnąca_złotówka";"ŁAPACZ MYŚLI";"5107714"
"2026-01-02";"R7";"182";"ep_kosiarz_odrostów";"SSAK";"4372669"
"2026-01-02";"R7";"183";"ReGaNoo_ItAlIaNoo";"SSAK";"4365990"
"2026-01-02";"R7";"184";"Astaroth666";"ŁAPACZ MYŚLI";"4188522"
"2026-01-02";"R7";"185";"Boombardier";"WŁADCA ZWIERZĄT";"4140219"
"2026-01-02";"R7";"186";"Thunder";"SSAK";"3701235"
"2026-01-02";"R7";"187";"Earisu";"SSAK";"3451520"
"2026-01-02";"R7";"188";"Xalen";"SSAK";"3124136"
"2026-01-02";"R7";"189";"Tenenit";"SSAK";"3121111"
"2026-01-02";"R7";"190";"Syllas";"ŁAPACZ MYŚLI";"2942819"
"2026-01-02";"R7";"191";"SheerGhar";"ŁAPACZ MYŚLI";"2902014"
"2026-01-02";"R7";"192";"Czarny_Rycerz";"ŁAPACZ MYŚLI";"2761983"
"2026-01-02";"R7";"193";"BaskerBill";"WŁADCA ZWIERZĄT";"2709426"
"2026-01-02";"R7";"194";"PretoriaN88";"SSAK";"2666763"
"2026-01-02";"R7";"195";"SALOME43";"ŁAPACZ MYŚLI";"2648257"
"2026-01-02";"R7";"196";"Piotsze";"KULTYSTA";"2560548"
"2026-01-02";"R7";"197";"Thibbledorf Pwent";"KULTYSTA";"2556119"
"2026-01-02";"R7";"198";"Rake";"POTĘPIONY";"2464277"
"2026-01-02";"R7";"199";"fauscik";"ŁAPACZ MYŚLI";"2293154"
"2026-01-02";"R7";"200";"RobertNH";"ŁAPACZ MYŚLI";"2258800"
"2026-01-02";"R14";"1";"pคຖ p໐ຖนrฯ";"ŁAPACZ MYŚLI";"221463714"
"2026-01-02";"R14";"2";"Tuliś";"ŁAPACZ MYŚLI";"219746261"
"2026-01-02";"R14";"3";"Sαɳƚι-Sҽɳραι";"ŁAPACZ MYŚLI";"216936832"
"2026-01-02";"R14";"4";"Ragnar";"ŁAPACZ MYŚLI";"216139517"
"2026-01-02";"R14";"5";"Chycek";"ŁAPACZ MYŚLI";"214810118"
"2026-01-02";"R14";"6";"Zord";"ŁAPACZ MYŚLI";"214798182"
"2026-01-02";"R14";"7";"Drøp Sensem Życia";"ŁAPACZ MYŚLI";"214322581"
"2026-01-02";"R14";"8";"fidel0001";"ŁAPACZ MYŚLI";"214157945"
"2026-01-02";"R14";"9";"MrTomb";"ŁAPACZ MYŚLI";"213269909"
"2026-01-02";"R14";"10";"Kankajawo";"ŁAPACZ MYŚLI";"213262655"
"2026-01-02";"R14";"11";"Kokesz";"ŁAPACZ MYŚLI";"213054107"
"2026-01-02";"R14";"12";"ꜱᴀʟᴇᴍ";"ŁAPACZ MYŚLI";"213019376"
"2026-01-02";"R14";"13";"Oblegard";"ŁAPACZ MYŚLI";"210914780"
"2026-01-02";"R14";"14";"K O S M O S";"ŁAPACZ MYŚLI";"210537424"
"2026-01-02";"R14";"15";"Rosaa";"ŁAPACZ MYŚLI";"210172943"
"2026-01-02";"R14";"16";"Racuu";"ŁAPACZ MYŚLI";"209270531"
"2026-01-02";"R14";"17";"Shinok";"ŁAPACZ MYŚLI";"209120113"
"2026-01-02";"R14";"18";"InForTheKill";"ŁAPACZ MYŚLI";"209024991"
"2026-01-02";"R14";"19";"anioł śmierci";"ŁAPACZ MYŚLI";"208116514"
"2026-01-02";"R14";"20";"Ponczkins_Debesciak";"ŁAPACZ MYŚLI";"208086308"
"2026-01-02";"R14";"21";"D-Wade";"ŁAPACZ MYŚLI";"207441879"
"2026-01-02";"R14";"22";"ѕєzαмєк";"ŁAPACZ MYŚLI";"206476774"
"2026-01-02";"R14";"23";"ToTylkoJa";"ŁAPACZ MYŚLI";"205789137"
"2026-01-02";"R14";"24";"Rui";"ŁAPACZ MYŚLI";"205715775"
"2026-01-02";"R14";"25";"Pinkii";"ŁAPACZ MYŚLI";"205623885"
"2026-01-02";"R14";"26";"Ramon70";"ŁAPACZ MYŚLI";"205531238"
"2026-01-02";"R14";"27";"velasca";"ŁAPACZ MYŚLI";"205529128"
"2026-01-02";"R14";"28";"firek";"ŁAPACZ MYŚLI";"204390745"
"2026-01-02";"R14";"29";"L U K A";"ŁAPACZ MYŚLI";"204390475"
"2026-01-02";"R14";"30";"rodgar66";"ŁAPACZ MYŚLI";"203526558"
"2026-01-02";"R14";"31";"darro";"ŁAPACZ MYŚLI";"203302158"
"2026-01-02";"R14";"32";"Lacuna";"ŁAPACZ MYŚLI";"202971441"
"2026-01-02";"R14";"33";"ΛMΛПIƬΛ";"ŁAPACZ MYŚLI";"202621475"
"2026-01-02";"R14";"34";"KATAF";"ŁAPACZ MYŚLI";"202111107"
"2026-01-02";"R14";"35";"Meblarz";"ŁAPACZ MYŚLI";"201961021"
"2026-01-02";"R14";"36";"SMOG";"ŁAPACZ MYŚLI";"201618277"
"2026-01-02";"R14";"37";"Tygrysek";"ŁAPACZ MYŚLI";"200563241"
"2026-01-02";"R14";"38";"Żelka";"ŁAPACZ MYŚLI";"200535995"
"2026-01-02";"R14";"39";"ℤ ａｆｉｒａ";"ŁAPACZ MYŚLI";"200069144"
"2026-01-02";"R14";"40";"Klęcznik Pani Mysi";"ŁAPACZ MYŚLI";"199671250"
"2026-01-02";"R14";"41";"over86";"ŁAPACZ MYŚLI";"199544807"
"2026-01-02";"R14";"42";"Xavius";"ŁAPACZ MYŚLI";"199419857"
"2026-01-02";"R14";"43";"stejsi";"ŁAPACZ MYŚLI";"199067672"
"2026-01-02";"R14";"44";"STRAD";"ŁAPACZ MYŚLI";"198113649"
"2026-01-02";"R14";"45";"Ojek 007";"ŁAPACZ MYŚLI";"198006898"
"2026-01-02";"R14";"46";"Gadzina";"ŁAPACZ MYŚLI";"197699718"
"2026-01-02";"R14";"47";"Kozik149";"ŁAPACZ MYŚLI";"194498134"
"2026-01-02";"R14";"48";"trecko";"ŁAPACZ MYŚLI";"193421667"
"2026-01-02";"R14";"49";"Levrone";"ŁAPACZ MYŚLI";"192197763"
"2026-01-02";"R14";"50";"Brzydall";"ŁAPACZ MYŚLI";"189542468"
"2026-01-02";"R14";"51";"Ruito";"ŁAPACZ MYŚLI";"189239361"
"2026-01-02";"R14";"52";"The_Grim_Reaper";"ŁAPACZ MYŚLI";"188577393"
"2026-01-02";"R14";"53";"IbisK";"ŁAPACZ MYŚLI";"188274611"
"2026-01-02";"R14";"54";"Tra La La";"ŁAPACZ MYŚLI";"187103261"
"2026-01-02";"R14";"55";"Rebus";"ŁAPACZ MYŚLI";"186699045"
"2026-01-02";"R14";"56";"Drakula";"ŁAPACZ MYŚLI";"185009210"
"2026-01-02";"R14";"57";"pawlik";"ŁAPACZ MYŚLI";"183224554"
"2026-01-02";"R14";"58";"Puchatka";"ŁAPACZ MYŚLI";"182275413"
"2026-01-02";"R14";"59";"GuFi";"ŁAPACZ MYŚLI";"181744691"
"2026-01-02";"R14";"60";"Sztywny Misza";"ŁAPACZ MYŚLI";"180121664"
"2026-01-02";"R14";"61";"kabanos";"ŁAPACZ MYŚLI";"179840616"
"2026-01-02";"R14";"62";"slawek2000";"ŁAPACZ MYŚLI";"176455663"
"2026-01-02";"R14";"63";"Pan Reddemon";"ŁAPACZ MYŚLI";"175319999"
"2026-01-02";"R14";"64";"Killermax";"ŁAPACZ MYŚLI";"174919739"
"2026-01-02";"R14";"65";"ηϵϑκατ";"ŁAPACZ MYŚLI";"173854908"
"2026-01-02";"R14";"66";"Walteer";"ŁAPACZ MYŚLI";"173192048"
"2026-01-02";"R14";"67";"Rodzynki w Serniku";"ŁAPACZ MYŚLI";"172404594"
"2026-01-02";"R14";"68";"King Bruce Franus";"ŁAPACZ MYŚLI";"171860972"
"2026-01-02";"R14";"69";"Defakto";"ŁAPACZ MYŚLI";"169912296"
"2026-01-02";"R14";"70";"Crack";"ŁAPACZ MYŚLI";"169714350"
"2026-01-02";"R14";"71";"pablo308";"ŁAPACZ MYŚLI";"167346671"
"2026-01-02";"R14";"72";"PabloEscobar";"SSAK";"165962285"
"2026-01-02";"R14";"73";"Jenot";"ŁAPACZ MYŚLI";"165916652"
"2026-01-02";"R14";"74";"Magia";"ŁAPACZ MYŚLI";"165604924"
"2026-01-02";"R14";"75";"San Escobar";"ŁAPACZ MYŚLI";"160422245"
"2026-01-02";"R14";"76";"vuko";"ŁAPACZ MYŚLI";"159830890"
"2026-01-02";"R14";"77";"Niezywa";"ŁAPACZ MYŚLI";"159563084"
"2026-01-02";"R14";"78";"Mózgg";"ŁAPACZ MYŚLI";"158815798"
"2026-01-02";"R14";"79";"Vill";"SSAK";"157466998"
"2026-01-02";"R14";"80";"Mathayus";"ŁAPACZ MYŚLI";"155612122"
"2026-01-02";"R14";"81";"Zajzajer";"ŁAPACZ MYŚLI";"150025806"
"2026-01-02";"R14";"82";"TERRAMOTO";"KULTYSTA";"147655292"
"2026-01-02";"R14";"83";"Camos";"ŁAPACZ MYŚLI";"146366371"
"2026-01-02";"R14";"84";"Vader666";"ŁAPACZ MYŚLI";"144351188"
"2026-01-02";"R14";"85";"Verkleidung";"ŁAPACZ MYŚLI";"143594612"
"2026-01-02";"R14";"86";"Cudack";"WŁADCA ZWIERZĄT";"142603536"
"2026-01-02";"R14";"87";"Muad";"SSAK";"142572712"
"2026-01-02";"R14";"88";"Shaalltear";"ŁAPACZ MYŚLI";"142167884"
"2026-01-02";"R14";"89";"Vaedok";"ŁAPACZ MYŚLI";"140665597"
"2026-01-02";"R14";"90";"PucMaster";"ŁAPACZ MYŚLI";"138696627"
"2026-01-02";"R14";"91";"QWERTY_2";"POTĘPIONY";"137448837"
"2026-01-02";"R14";"92";"carbon";"SSAK";"137406199"
"2026-01-02";"R14";"93";"luxon";"ŁAPACZ MYŚLI";"136339164"
"2026-01-02";"R14";"94";"Stadar";"ŁAPACZ MYŚLI";"135568677"
"2026-01-02";"R14";"95";"MasterMind88";"SSAK";"135560065"
"2026-01-02";"R14";"96";"Monstrazja";"WŁADCA ZWIERZĄT";"133716445"
"2026-01-02";"R14";"97";"Bossy";"KULTYSTA";"132864655"
"2026-01-02";"R14";"98";"lucky_boy";"SSAK";"132478084"
"2026-01-02";"R14";"99";"eto Boss";"SSAK";"128981626"
"2026-01-02";"R14";"100";"Blasfemia";"SSAK";"126823176"
"2026-01-02";"R14";"101";"Jeanette Voerman";"ŁAPACZ MYŚLI";"126466371"
"2026-01-02";"R14";"102";"Rockers";"ŁAPACZ MYŚLI";"126107657"
"2026-01-02";"R14";"103";"Cruzado";"ŁAPACZ MYŚLI";"125115838"
"2026-01-02";"R14";"104";"Kikuczijo";"SSAK";"124422032"
"2026-01-02";"R14";"105";"Redav";"WŁADCA ZWIERZĄT";"124137334"
"2026-01-02";"R14";"106";"Wiewiórka";"SSAK";"123981972"
"2026-01-02";"R14";"107";"Misiek-09";"POTĘPIONY";"123673346"
"2026-01-02";"R14";"108";"Pan ʷᶦᵉˡᵉᵇⁿʸ";"WŁADCA ZWIERZĄT";"122859586"
"2026-01-02";"R14";"109";"Arshem";"WŁADCA ZWIERZĄT";"122621737"
"2026-01-02";"R14";"110";"Electric Wizard";"ŁAPACZ MYŚLI";"122243738"
"2026-01-02";"R14";"111";"xAssasynx";"POTĘPIONY";"121087877"
"2026-01-02";"R14";"112";"pixel";"POTĘPIONY";"120548519"
"2026-01-02";"R14";"113";"Galvarino";"SSAK";"120111472"
"2026-01-02";"R14";"114";"Żelusia";"ŁAPACZ MYŚLI";"119804864"
"2026-01-02";"R14";"115";"Marcus1983";"SSAK";"119041442"
"2026-01-02";"R14";"116";"VIRION";"ŁAPACZ MYŚLI";"118370565"
"2026-01-02";"R14";"117";"Insanity";"ŁAPACZ MYŚLI";"117090233"
"2026-01-02";"R14";"118";"Pan Komurek";"ŁAPACZ MYŚLI";"116917788"
"2026-01-02";"R14";"119";"Black Lotus";"SSAK";"116571577"
"2026-01-02";"R14";"120";"Benkart";"ŁAPACZ MYŚLI";"112270056"
"2026-01-02";"R14";"121";"Parkietowa";"SSAK";"111248107"
"2026-01-02";"R14";"122";"Great";"SSAK";"110939776"
"2026-01-02";"R14";"123";"Twój Stary";"POTĘPIONY";"110307990"
"2026-01-02";"R14";"124";"barbarian";"POTĘPIONY";"109441209"
"2026-01-02";"R14";"125";"ZeitX";"SSAK";"108087312"
"2026-01-02";"R14";"126";"Ꮵⅇɭɭ๐๐๐ɫ";"ŁAPACZ MYŚLI";"106909835"
"2026-01-02";"R14";"127";"pkp";"ŁAPACZ MYŚLI";"106076436"
"2026-01-02";"R14";"128";"GRZMUCISLAW";"SSAK";"105804602"
"2026-01-02";"R14";"129";"Devlin";"ŁAPACZ MYŚLI";"103702606"
"2026-01-02";"R14";"130";"Model";"ŁAPACZ MYŚLI";"101778547"
"2026-01-02";"R14";"131";"Xargo";"ŁAPACZ MYŚLI";"101705384"
"2026-01-02";"R14";"132";"galanonim";"SSAK";"100755294"
"2026-01-02";"R14";"133";"Spartacus";"ŁAPACZ MYŚLI";"95472345"
"2026-01-02";"R14";"134";"Miguś";"SSAK";"94598518"
"2026-01-02";"R14";"135";"PszeNik";"POTĘPIONY";"94460515"
"2026-01-02";"R14";"136";"Skun";"WŁADCA ZWIERZĄT";"93672481"
"2026-01-02";"R14";"137";"beblok";"ŁAPACZ MYŚLI";"93120343"
"2026-01-02";"R14";"138";"Baniok";"KULTYSTA";"89214754"
"2026-01-02";"R14";"139";"gigu";"SSAK";"85308082"
"2026-01-02";"R14";"140";"Eilif77";"SSAK";"82621153"
"2026-01-02";"R14";"141";"Cacan";"SSAK";"81526242"
"2026-01-02";"R14";"142";"Choi";"ŁAPACZ MYŚLI";"80562356"
"2026-01-02";"R14";"143";"Hyperion";"WŁADCA ZWIERZĄT";"76543529"
"2026-01-02";"R14";"144";"Tsu";"ŁAPACZ MYŚLI";"75707976"
"2026-01-02";"R14";"145";"adams";"WŁADCA ZWIERZĄT";"74199138"
"2026-01-02";"R14";"146";"bza";"ŁAPACZ MYŚLI";"74132522"
"2026-01-02";"R14";"147";"Dragomira";"SSAK";"72670138"
"2026-01-02";"R14";"148";"złomek";"WŁADCA ZWIERZĄT";"70509199"
"2026-01-02";"R14";"149";"Enceladus";"SSAK";"70288584"
"2026-01-02";"R14";"150";"Sandro";"ŁAPACZ MYŚLI";"70233966"
"2026-01-02";"R14";"151";"Grimm";"SSAK";"70092625"
"2026-01-02";"R14";"152";"FortySeeker";"ŁAPACZ MYŚLI";"68881963"
"2026-01-02";"R14";"153";"Citek";"ŁAPACZ MYŚLI";"68412939"
"2026-01-02";"R14";"154";"Wais77";"WŁADCA ZWIERZĄT";"67563323"
"2026-01-02";"R14";"155";"Przemo";"ŁAPACZ MYŚLI";"67052662"
"2026-01-02";"R14";"156";"LastOne";"ŁAPACZ MYŚLI";"66887621"
"2026-01-02";"R14";"157";"Clover";"POTĘPIONY";"66568617"
"2026-01-02";"R14";"158";"wampik-dropik";"ŁAPACZ MYŚLI";"66528190"
"2026-01-02";"R14";"159";"odom";"WŁADCA ZWIERZĄT";"64623691"
"2026-01-02";"R14";"160";"Glowass";"ŁAPACZ MYŚLI";"64110584"
"2026-01-02";"R14";"161";"Jester";"SSAK";"63750131"
"2026-01-02";"R14";"162";"zuzia";"SSAK";"62360274"
"2026-01-02";"R14";"163";"Tohal";"ŁAPACZ MYŚLI";"62176117"
"2026-01-02";"R14";"164";"Silesian";"SSAK";"60548335"
"2026-01-02";"R14";"165";"Liver";"ŁAPACZ MYŚLI";"59240764"
"2026-01-02";"R14";"166";"Bad";"SSAK";"59204705"
"2026-01-02";"R14";"167";"Figo";"ŁAPACZ MYŚLI";"57754811"
"2026-01-02";"R14";"168";"Sujatus";"SSAK";"56596778"
"2026-01-02";"R14";"169";"YaLuz";"SSAK";"56593419"
"2026-01-02";"R14";"170";"Lopezzo";"SSAK";"56336248"
"2026-01-02";"R14";"171";"H E R O";"SSAK";"55578977"
"2026-01-02";"R14";"172";"Nefthis";"ŁAPACZ MYŚLI";"53815030"
"2026-01-02";"R14";"173";"Cyngiel";"ŁAPACZ MYŚLI";"53758016"
"2026-01-02";"R14";"174";"ivi1987";"POTĘPIONY";"53606027"
"2026-01-02";"R14";"175";"Marqus";"SSAK";"52991267"
"2026-01-02";"R14";"176";"Pan O K R U S Z E K";"SSAK";"52266853"
"2026-01-02";"R14";"177";"Yogi";"POTĘPIONY";"51939597"
"2026-01-02";"R14";"178";"qqrydza121";"SSAK";"51767438"
"2026-01-02";"R14";"179";"Amnezja";"ŁAPACZ MYŚLI";"50002099"
"2026-01-02";"R14";"180";"Skip";"SSAK";"48702431"
"2026-01-02";"R14";"181";"Sztych";"KULTYSTA";"48240956"
"2026-01-02";"R14";"182";"Anonimowy";"SSAK";"47336711"
"2026-01-02";"R14";"183";"ThingXx";"ŁAPACZ MYŚLI";"47036966"
"2026-01-02";"R14";"184";"Rhealund";"SSAK";"47014878"
"2026-01-02";"R14";"185";"Zylarion";"ŁAPACZ MYŚLI";"46131826"
"2026-01-02";"R14";"186";"Klos3k";"ŁAPACZ MYŚLI";"45681290"
"2026-01-02";"R14";"187";"gregor sunday";"SSAK";"43561984"
"2026-01-02";"R14";"188";"BARWOJ";"SSAK";"41917400"
"2026-01-02";"R14";"189";"Bastard Rycerski";"SSAK";"41141312"
"2026-01-02";"R14";"190";"Przechrzta";"ŁAPACZ MYŚLI";"40989746"
"2026-01-02";"R14";"191";"HurryUp";"SSAK";"40597440"
"2026-01-02";"R14";"192";"piastowski browar";"KULTYSTA";"39968824"
"2026-01-02";"R14";"193";"MEGA Radio";"ŁAPACZ MYŚLI";"39868176"
"2026-01-02";"R14";"194";"Sathis";"ŁAPACZ MYŚLI";"39538384"
"2026-01-02";"R14";"195";"megalla";"POTĘPIONY";"39325517"
"2026-01-02";"R14";"196";"Mors TuaVita Mea";"POTĘPIONY";"38910131"
"2026-01-02";"R14";"197";"Tharkun";"ŁAPACZ MYŚLI";"38538107"
"2026-01-02";"R14";"198";"mac";"WŁADCA ZWIERZĄT";"38305243"
"2026-01-02";"R14";"199";"Guzz";"ŁAPACZ MYŚLI";"38117225"
"2026-01-02";"R14";"200";"sn0ke";"SSAK";"38031311"

"2026-01-03";"R1";"1";"Lucius";"CAPTEUR D’ESPRIT";"142844518"
"2026-01-03";"R1";"2";"VashTheStampede";"CAPTEUR D’ESPRIT";"142135963"
"2026-01-03";"R1";"3";"vip";"ABSORBEUR";"129843587"
"2026-01-03";"R1";"4";"filou";"ABSORBEUR";"123447884"
"2026-01-03";"R1";"5";"LoPHH";"ABSORBEUR";"115964517"
"2026-01-03";"R1";"6";"Bouloche";"DAMNÉ";"106443388"
"2026-01-03";"R1";"7";"Hyeud";"CAPTEUR D’ESPRIT";"87208167"
"2026-01-03";"R1";"8";"Atomisorix";"ABSORBEUR";"81666595"
"2026-01-03";"R1";"9";"Gros_Pixel";"SEIGNEUR DES BÊTES";"81351711"
"2026-01-03";"R1";"10";"Yanoss";"CAPTEUR D’ESPRIT";"73129696"
"2026-01-03";"R1";"11";"Longdubout";"SEIGNEUR DES BÊTES";"72670474"
"2026-01-03";"R1";"12";"Venom66";"ABSORBEUR";"72108294"
"2026-01-03";"R1";"13";"Lillith";"CAPTEUR D’ESPRIT";"70061304"
"2026-01-03";"R1";"14";"drakull";"DAMNÉ";"69062946"
"2026-01-03";"R1";"15";"Dunkelheit";"ABSORBEUR";"68327890"
"2026-01-03";"R1";"16";"end_die";"CAPTEUR D’ESPRIT";"67373140"
"2026-01-03";"R1";"17";"K3K";"CULTISTE";"67097566"
"2026-01-03";"R1";"18";"Hitsu";"CAPTEUR D’ESPRIT";"63749833"
"2026-01-03";"R1";"19";"TINOU66";"DAMNÉ";"60834403"
"2026-01-03";"R1";"20";"Bfs";"CULTISTE";"56871034"
"2026-01-03";"R1";"21";"Ootsie";"DAMNÉ";"50610081"
"2026-01-03";"R1";"22";"Lucien";"ABSORBEUR";"48104687"
"2026-01-03";"R1";"23";"Zora la mousse";"ABSORBEUR";"47635122"
"2026-01-03";"R1";"24";"Polla";"DAMNÉ";"47566878"
"2026-01-03";"R1";"25";"Gozer";"CULTISTE";"45867392"
"2026-01-03";"R1";"26";"himmortelle";"CAPTEUR D’ESPRIT";"43365789"
"2026-01-03";"R1";"27";"jbstar44";"CAPTEUR D’ESPRIT";"43239126"
"2026-01-03";"R1";"28";"Rampa";"CAPTEUR D’ESPRIT";"43049113"
"2026-01-03";"R1";"29";"red djebel";"DAMNÉ";"42712951"
"2026-01-03";"R1";"30";"Sirius";"DAMNÉ";"41944303"
"2026-01-03";"R1";"31";"lepicard";"ABSORBEUR";"40093061"
"2026-01-03";"R1";"32";"pek";"CULTISTE";"31798032"
"2026-01-03";"R1";"33";"Elvi";"DAMNÉ";"25951030"
"2026-01-03";"R1";"34";"Glen";"CULTISTE";"25746227"
"2026-01-03";"R1";"35";"Trex";"SEIGNEUR DES BÊTES";"25549295"
"2026-01-03";"R1";"36";"the boss29";"ABSORBEUR";"20540224"
"2026-01-03";"R1";"37";"Himotep";"ABSORBEUR";"18170272"
"2026-01-03";"R1";"38";"Oxi";"CULTISTE";"17217910"
"2026-01-03";"R1";"39";"Zyon";"ABSORBEUR";"17200482"
"2026-01-03";"R1";"40";"DarKatara";"ABSORBEUR";"17184647"
"2026-01-03";"R1";"41";"Sirtus";"CULTISTE";"13348869"
"2026-01-03";"R1";"42";"Shadowfax";"SEIGNEUR DES BÊTES";"13203551"
